NIT,RAZÓN SOCIAL,SUPERVISOR,REGIÓN,DEPARTAMENTO DOMICILIO,CIUDAD DOMICILIO,CIIU,MACROSECTOR,INGRESOS OPERACIONALES,GANANCIA (PÉRDIDA),TOTAL ACTIVOS,TOTAL PASIVOS,TOTAL PATRIMONIO,AÑO DE CORTE,DESCRIPCCIÓN CIIU
"900,089,276",LEWIS ENERGY COLOMBIA INC,SUPERSERVICIOS,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0620,MINERO,0.13,-0.02,0.29,0.15,0.14,"2,024",Extracción de gas natural
"900,140,469",SAR ENERGY SAS EN REORGANIZACION,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0910,MINERO,0.12,0.0,0.06,0.05,0.01,"2,024",Actividades de apoyo para la extracción de petróleo y de gas natural
"901,122,559",ESMERALDAS MINING SERVICES SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0820,MINERO,0.12,0.0,0.13,0.13,-0.0,"2,024","Extracción de piedra, arena, arcillas comunes, yeso y anhidrita"
"900,279,810",TUSCANY SOUTH AMERICA LTD SUCURSAL COLOMBIA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0910,MINERO,0.12,-0.05,0.78,0.11,0.67,"2,024",Actividades de apoyo para la extracción de petróleo y de gas natural
"900,906,350",INSUMOS Y AGREGADOS DE COLOMBIA SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,SABANETA-ANTIOQUIA,0812,MINERO,0.12,-0.0,0.26,0.1,0.17,"2,024",Extracción de arena y piedra
"860,515,770",ESTRELLA INTERNATIONAL ENERGY SERVICES SUCURSAL COLOMBIA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0910,MINERO,0.11,-0.04,0.49,0.28,0.21,"2,024",Actividades de apoyo para la extracción de petróleo y de gas natural
"900,424,295",NEW LIFT SOLUTIONS BV SUCURSAL COLOMBIA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0910,MINERO,0.11,-0.01,0.09,0.02,0.08,"2,024",Actividades de apoyo para la extracción de petróleo y de gas natural
"860,052,872",PARKO SERVICES SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0910,MINERO,0.1,0.02,0.07,0.03,0.04,"2,024",Actividades de apoyo para la extracción de petróleo y de gas natural
"900,129,967",NEW GRANADA ENERGY CORPORATION SUCURSAL COLOMBIANA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0610,MINERO,0.1,0.0,1.16,0.1,1.06,"2,024",Extracción de petróleo crudo
"900,579,568",PUERTO ARTURO SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0820,MINERO,0.1,-0.05,0.16,0.06,0.1,"2,024","Extracción de piedra, arena, arcillas comunes, yeso y anhidrita"
"830,081,731",JOSHI TECHNOLOGIES INTERNATIONAL INC SUCURSAL COLOMBIA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0610,MINERO,0.09,0.03,0.1,0.07,0.03,"2,024",Extracción de petróleo crudo
"900,884,289",STRACON INTERNATIONAL S A C SUCURSAL COLOMBIA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,0990,MINERO,0.08,0.0,0.08,0.02,0.06,"2,024",Actividades de apoyo a otras actividades de extracción
"900,182,346",EXPRO GULF LIMITED,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0910,MINERO,0.08,0.01,0.09,0.02,0.07,"2,024",Actividades de apoyo para la extracción de petróleo y de gas natural
"901,150,520",HALLIBURTON BV SUCURSAL COLOMBIA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0910,MINERO,0.08,0.0,0.06,0.02,0.04,"2,024",Actividades de apoyo para la extracción de petróleo y de gas natural
"901,149,930",MINEROS DEL CARIBONA GOLD SAS,SUPERSOCIEDADES,Costa Atlántica,BOLIVAR,SANTA ROSA-BOLIVAR,0722,MINERO,0.08,0.02,0.04,0.01,0.03,"2,024",Extracción de minerales de metales preciosos
"832,010,019",COLUMBIA COAL COMPANY S A,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0510,MINERO,0.08,0.0,0.07,0.02,0.04,"2,024",Extracción de hulla (carbón de piedra)
"901,085,013",IBEROAMERICANA DE HIDROCARBUROS ENERGY COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0610,MINERO,0.08,0.02,0.25,0.06,0.19,"2,024",Extracción de petróleo crudo
"830,049,948",GRAVAS Y CONCRETOS SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0811,MINERO,0.08,0.0,0.06,0.04,0.02,"2,024","Extracción de piedra, arena y arcillas comunes"
"900,742,091",ENERFLEX COMPRESSION SERVICES SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0910,MINERO,0.08,0.01,0.07,0.02,0.05,"2,024",Actividades de apoyo para la extracción de petróleo y de gas natural
"832,002,451",UNIMINAS SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0510,MINERO,0.08,0.0,0.09,0.03,0.06,"2,024",Extracción de hulla (carbón de piedra)
"891,105,138",VARISUR SAS,SUPERSOCIEDADES,Otros,HUILA,NEIVA-HUILA,0910,MINERO,0.08,0.0,0.08,0.02,0.06,"2,024",Actividades de apoyo para la extracción de petróleo y de gas natural
"901,082,117",COMPAGNIE D'OPERATIONS PETROLIERES SCHLUMBERGER SUCURSAL COLOMBIA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0910,MINERO,0.07,0.02,0.09,0.04,0.06,"2,024",Actividades de apoyo para la extracción de petróleo y de gas natural
"830,095,563",CANACOL ENERGY COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0610,MINERO,0.07,0.0,0.63,0.14,0.49,"2,024",Extracción de petróleo crudo
"800,143,025",SERVICIOS ASOCIADOS SAS,SUPERSOCIEDADES,Otros,HUILA,NEIVA-HUILA,0910,MINERO,0.07,0.0,0.05,0.03,0.02,"2,024",Actividades de apoyo para la extracción de petróleo y de gas natural
"900,087,145",MINA EL GRAN PORVENIR DEL LIBANO SA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,0722,MINERO,0.07,0.0,0.07,0.02,0.04,"2,024",Extracción de minerales de metales preciosos
"900,193,076",KLUANE COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,FUNZA-CUNDINAMARCA,0990,MINERO,0.07,-0.0,0.06,0.03,0.04,"2,024",Actividades de apoyo a otras actividades de extracción
"900,283,110",OIRU CORPORATION,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0610,MINERO,0.06,0.0,0.14,0.07,0.07,"2,024",Extracción de petróleo crudo
"900,110,590",GENERAL RIGS SERVICES SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,COTA-CUNDINAMARCA,0910,MINERO,0.06,0.0,0.08,0.05,0.03,"2,024",Actividades de apoyo para la extracción de petróleo y de gas natural
"900,398,767",CARRAO ENERGY SA SUCURSAL COLOMBIA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0610,MINERO,0.06,0.02,0.08,0.03,0.06,"2,024",Extracción de petróleo crudo
"900,786,712",DRUMMOND ENERGY; INC,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0620,MINERO,0.06,-0.1,0.49,0.08,0.41,"2,024",Extracción de gas natural
"900,723,350",MINA SARCO SAS,SUPERSOCIEDADES,Costa Atlántica,BOLIVAR,SANTA ROSA-BOLIVAR,0722,MINERO,0.05,0.0,0.02,0.02,0.0,"2,024",Extracción de minerales de metales preciosos
"860,516,178",TUCKER ENERGY SERVICES SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0910,MINERO,0.05,-0.0,0.06,0.02,0.04,"2,024",Actividades de apoyo para la extracción de petróleo y de gas natural
"890,908,901",INDUSTRIAL CONCONCRETO S A S,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,GIRARDOTA-ANTIOQUIA,0811,MINERO,0.05,0.0,0.2,0.06,0.14,"2,024","Extracción de piedra, arena y arcillas comunes"
"900,160,905",PATTERSON-UTI INTERNATIONAL (COLOMBIA) LTDA S DE RL SUCURSAL COLOMBIA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0910,MINERO,0.05,-0.07,0.22,0.01,0.22,"2,024",Actividades de apoyo para la extracción de petróleo y de gas natural
"900,040,045",TTP WELL SERVICES SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0910,MINERO,0.05,0.0,0.04,0.02,0.02,"2,024",Actividades de apoyo para la extracción de petróleo y de gas natural
"900,455,726",EXPLOMIN PERFORACIONES SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,0990,MINERO,0.05,0.0,0.02,0.02,0.0,"2,024",Actividades de apoyo a otras actividades de extracción
"890,903,357",CARBONES SAN FERNANDO SAS EN PROCESO DE REORGANIZACION,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,AMAGA-ANTIOQUIA,0510,MINERO,0.05,-0.0,0.06,0.06,0.0,"2,024",Extracción de hulla (carbón de piedra)
"900,162,414",INGENIERIA Y TECNOLOGIA DE SERVICIOS SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0910,MINERO,0.05,-0.01,0.04,0.01,0.03,"2,024",Actividades de apoyo para la extracción de petróleo y de gas natural
"900,565,437",INVERSIONES FONCARBON SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0510,MINERO,0.05,0.0,0.02,0.01,0.01,"2,024",Extracción de hulla (carbón de piedra)
"814,000,064",S&J FULL SERVICES SAS,SUPERSOCIEDADES,Otros,PUTUMAYO,ORITO-PUTUMAYO,0910,MINERO,0.05,0.0,0.03,0.01,0.02,"2,024",Actividades de apoyo para la extracción de petróleo y de gas natural
"807,004,725",CI MINAS LA AURORA SAS,SUPERSOCIEDADES,Centro - Oriente,NORTE DE SANTANDER,CUCUTA-NORTE DE SANTANDER,0510,MINERO,0.05,-0.0,0.04,0.02,0.01,"2,024",Extracción de hulla (carbón de piedra)
"860,529,657",INTEROIL COLOMBIA EXPLORATION AND PRODUCTION,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0610,MINERO,0.05,0.01,0.08,0.06,0.01,"2,024",Extracción de petróleo crudo
"813,000,008",ATP INGENIERIA SAS EN REORGANIZACION,SUPERSOCIEDADES,Otros,META,VILLAVICENCIO-META,0910,MINERO,0.04,0.0,0.1,0.04,0.06,"2,024",Actividades de apoyo para la extracción de petróleo y de gas natural
"900,253,531",MONA MINAS SA COLOMBIA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,0722,MINERO,0.04,-0.0,0.29,0.29,-0.0,"2,024",Extracción de minerales de metales preciosos
"900,251,823",SAN AGUSTIN ENERGY CORP SUCURSAL COLOMBIA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0610,MINERO,0.04,0.0,0.07,0.16,-0.09,"2,024",Extracción de petróleo crudo
"900,730,037",SRSS RESOURCES MIN SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0510,MINERO,0.04,0.0,0.07,0.04,0.03,"2,024",Extracción de hulla (carbón de piedra)
"830,104,866",NIKOIL ENERGY CORP SUC COLOMBIA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0610,MINERO,0.04,0.01,0.23,0.14,0.09,"2,024",Extracción de petróleo crudo
"900,314,704",TAMANA PACIFIC CORPORATION SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,CAUCASIA-ANTIOQUIA,0722,MINERO,0.04,0.0,0.02,0.01,0.01,"2,024",Extracción de minerales de metales preciosos
"900,112,872",PM&F FISHING OIL SERVICES SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0910,MINERO,0.04,0.01,0.03,0.0,0.03,"2,024",Actividades de apoyo para la extracción de petróleo y de gas natural
"901,217,782",ANDES PRODUCTION COMPANY LLC SUCURSAL COLOMBIA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0610,MINERO,0.04,0.0,0.06,0.03,0.03,"2,024",Extracción de petróleo crudo
"901,110,634",EMPRESA DE PETROLEO Y GAS Y ENERGIAS RENOVABLES SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,CHIA-CUNDINAMARCA,0910,MINERO,0.04,0.0,0.04,0.02,0.01,"2,024",Actividades de apoyo para la extracción de petróleo y de gas natural
"800,231,848",ESMERALDAS SANTA ROSA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0820,MINERO,0.04,0.0,0.02,0.01,0.0,"2,024","Extracción de piedra, arena, arcillas comunes, yeso y anhidrita"
"900,411,142",CAPITAL RESOURCES AND INVESTMENT GROUP SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0910,MINERO,0.04,0.0,0.02,0.01,0.01,"2,024",Actividades de apoyo para la extracción de petróleo y de gas natural
"890,917,398",MINERALES INDUSTRIALES SA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,SABANETA-ANTIOQUIA,0899,MINERO,0.04,0.0,0.03,0.01,0.02,"2,024",Extracción de otros minerales n.c.p.
"900,340,748",PETROLAND SAS EN REORGANIZACION,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0910,MINERO,0.04,0.0,0.08,0.03,0.04,"2,024",Actividades de apoyo para la extracción de petróleo y de gas natural
"890,923,799",CARBONIA SA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,0510,MINERO,0.04,0.0,0.01,0.0,0.0,"2,024",Extracción de hulla (carbón de piedra)
"900,818,722",GRAVAS Y ARENAS DEL CAUCA SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,0811,MINERO,0.03,0.0,0.02,0.01,0.01,"2,024","Extracción de piedra, arena y arcillas comunes"
"900,584,632",CARBOTRANS COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,UBATÉ-CUNDINAMARCA,0510,MINERO,0.03,0.0,0.03,0.01,0.03,"2,024",Extracción de hulla (carbón de piedra)
"900,164,998",SERTECPET DE COLOMBIA S A,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0910,MINERO,0.03,0.0,0.04,0.01,0.03,"2,024",Actividades de apoyo para la extracción de petróleo y de gas natural
"901,199,419",HUPECOL META LLC SUCURSAL COLOMBIA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0610,MINERO,0.03,-0.05,0.06,0.05,0.01,"2,024",Extracción de petróleo crudo
"901,329,330",Z-COL LLC SUCURSAL COLOMBIA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0910,MINERO,0.03,0.0,0.01,0.01,-0.0,"2,024",Actividades de apoyo para la extracción de petróleo y de gas natural
"800,188,412",SANOHA MINERIA MEDIO AMBIENTE Y FORESTAL SAS ER,SUPERSOCIEDADES,Centro - Oriente,BOYACA,NOBSA-BOYACA,0510,MINERO,0.03,0.0,0.02,0.01,0.01,"2,024",Extracción de hulla (carbón de piedra)
"890,200,251",SOCIEDAD DE YESOS PRADA LIMITADA,SUPERSOCIEDADES,Centro - Oriente,SANTANDER,BUCARAMANGA-SANTANDER,0811,MINERO,0.03,0.0,0.01,0.0,0.01,"2,024","Extracción de piedra, arena y arcillas comunes"
"900,555,508",MINEROS ASOCIADOS DEL NORDESTE SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,0990,MINERO,0.03,0.0,0.05,0.02,0.03,"2,024",Actividades de apoyo a otras actividades de extracción
"800,243,991",GRAVILLERA ALBANIA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,CHIA-CUNDINAMARCA,0811,MINERO,0.03,-0.01,0.11,0.02,0.09,"2,024","Extracción de piedra, arena y arcillas comunes"
"900,979,154",UNIMINEX SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0510,MINERO,0.03,0.0,0.05,0.04,0.0,"2,024",Extracción de hulla (carbón de piedra)
"830,000,922",CORE LABORATORIES,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0910,MINERO,0.03,0.0,0.05,0.0,0.04,"2,024",Actividades de apoyo para la extracción de petróleo y de gas natural
"829,002,427",MANSEL SAS,SUPERSOCIEDADES,Centro - Oriente,SANTANDER,BARRANCABERMEJA-SANTANDER,0910,MINERO,0.03,0.0,0.03,0.02,0.01,"2,024",Actividades de apoyo para la extracción de petróleo y de gas natural
"900,204,720",QUINTANA SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ENVIGADO-ANTIOQUIA,0722,MINERO,0.03,0.0,0.03,0.02,0.01,"2,024",Extracción de minerales de metales preciosos
"800,211,883",MINA LA MARGARITA SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,0510,MINERO,0.03,0.0,0.03,0.01,0.02,"2,024",Extracción de hulla (carbón de piedra)
"890,931,636",CANTERA SANTA RITA SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,0811,MINERO,0.03,0.0,0.03,0.01,0.02,"2,024","Extracción de piedra, arena y arcillas comunes"
"900,107,227",COMERCIALIZADORA AGREGADOS DEL CARIBE SA,SUPERSOCIEDADES,Costa Atlántica,BOLIVAR,CARTAGENA-BOLIVAR,0811,MINERO,0.03,0.0,0.01,0.01,0.0,"2,024","Extracción de piedra, arena y arcillas comunes"
"832,004,501",INTERCARBON MINING SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,UBATÉ-CUNDINAMARCA,0510,MINERO,0.03,-0.02,0.03,0.03,-0.0,"2,024",Extracción de hulla (carbón de piedra)
"800,082,889",DATALOG COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0910,MINERO,0.03,0.0,0.02,0.01,0.01,"2,024",Actividades de apoyo para la extracción de petróleo y de gas natural
"800,256,143",EMPRESA DE AGREGADOS CALCAREOS SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,SANTUARIO-ANTIOQUIA,0811,MINERO,0.03,0.0,0.01,0.01,0.01,"2,024","Extracción de piedra, arena y arcillas comunes"
"860,042,566",CONSORCIO MINERO DE CUCUTA LTDA,SUPERSOCIEDADES,Centro - Oriente,NORTE DE SANTANDER,CUCUTA-NORTE DE SANTANDER,0510,MINERO,0.03,0.0,0.01,0.0,0.01,"2,024",Extracción de hulla (carbón de piedra)
"900,007,362",COMPAÑIA MINERA LIDIAR SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,GUACHETA-CUNDINAMARCA,0510,MINERO,0.03,0.0,0.03,0.01,0.02,"2,024",Extracción de hulla (carbón de piedra)
"900,926,284",MINA CASTILLO SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,0722,MINERO,0.03,0.0,0.01,0.01,0.0,"2,024",Extracción de minerales de metales preciosos
"900,197,294",PETROSERVICES COMPANY SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,CHIA-CUNDINAMARCA,0910,MINERO,0.03,0.0,0.03,0.01,0.02,"2,024",Actividades de apoyo para la extracción de petróleo y de gas natural
"901,628,458",MARIA CONCHITA GAS SAS,SUPERSERVICIOS,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0620,MINERO,0.03,0.02,0.03,0.01,0.02,"2,024",Extracción de gas natural
"830,116,648",COLOMBIAN GREEN ENERGY SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0910,MINERO,0.03,0.0,0.03,0.02,0.02,"2,024",Actividades de apoyo para la extracción de petróleo y de gas natural
"900,434,331",MINERALES CORDOBA SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,0722,MINERO,0.03,-0.05,0.03,0.03,0.01,"2,024",Extracción de minerales de metales preciosos
"900,542,024",EXPLOTACIONES GOLD SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,SEGOVIA-ANTIOQUIA,0722,MINERO,0.03,0.0,0.01,0.01,0.01,"2,024",Extracción de minerales de metales preciosos
"900,319,306",PETROLEUM BLENDING INTERNATIONAL SAS EMPRESA DE SERVICIOS PUBLICOS ESP,SUPERSERVICIOS,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0620,MINERO,0.03,-0.0,0.05,0.04,0.02,"2,024",Extracción de gas natural
"900,421,393",AW COMPANY SAS,SUPERTRANSPORTE,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0910,MINERO,0.03,0.0,0.03,0.01,0.02,"2,024",Actividades de apoyo para la extracción de petróleo y de gas natural
"900,504,060",TECNOLOGIA ECOLOGICA DEL ORIENTE SOCIEDAD POR ACCIONES SIMPLIFICADA-TECECOR SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,CHIA-CUNDINAMARCA,0910,MINERO,0.02,0.0,0.03,0.0,0.02,"2,024",Actividades de apoyo para la extracción de petróleo y de gas natural
"900,318,997",AGREGADOS DE LA SIERRA SA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,0811,MINERO,0.02,0.0,0.04,0.01,0.02,"2,024","Extracción de piedra, arena y arcillas comunes"
"860,079,278",INVERSIONES MARTINEZ LEROY SA INVERCOAL,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0510,MINERO,0.02,0.0,0.02,0.01,0.02,"2,024",Extracción de hulla (carbón de piedra)
"900,994,919",GRUPO RAMOS CHARRY SAS,SUPERSOCIEDADES,Otros,HUILA,NEIVA-HUILA,0722,MINERO,0.02,0.0,0.02,0.0,0.01,"2,024",Extracción de minerales de metales preciosos
"890,900,844",CALCAREOS INDUSTRIALES Y AGRICOLAS LTDA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ENVIGADO-ANTIOQUIA,0812,MINERO,0.02,-0.0,0.02,0.02,0.0,"2,024",Extracción de arena y piedra
"830,106,265",CARBONES INDUSTRIALES DE SAMACA SOCIEDAD POR ACCIONES SIMPLIFICADA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0510,MINERO,0.02,0.01,0.08,0.01,0.07,"2,024",Extracción de hulla (carbón de piedra)
"900,208,605",INVERSIONES VELASQUEZ L&L SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,UBATÉ-CUNDINAMARCA,0510,MINERO,0.02,0.0,0.03,0.02,0.01,"2,024",Extracción de hulla (carbón de piedra)
"901,240,695",GRUPO EMPRESARIA DE INFRAESTRUCTURA DEL CARIBE SAS,SUPERSOCIEDADES,Otros,CESAR,VALLEDUPAR-CESAR,0811,MINERO,0.02,0.0,0.04,0.02,0.02,"2,024","Extracción de piedra, arena y arcillas comunes"
"900,495,129",PETROLEOS SUD AMERICANOS SUCURSAL COLOMBIA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0610,MINERO,0.02,-0.04,0.18,0.08,0.09,"2,024",Extracción de petróleo crudo
"900,322,513",PROVEEDORA INTERNACIONAL DE TALADROS SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0910,MINERO,0.02,0.0,0.01,0.0,0.01,"2,024",Actividades de apoyo para la extracción de petróleo y de gas natural
"901,143,696",COMBIA SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,PUERTO BERRIO-ANTIOQUIA,0722,MINERO,0.02,0.0,0.02,0.01,0.01,"2,024",Extracción de minerales de metales preciosos
"900,162,703",PETROLEUM GOLD SERVICES SAS EN REORGANIZACION,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0910,MINERO,0.02,0.0,0.02,0.02,0.0,"2,024",Actividades de apoyo para la extracción de petróleo y de gas natural
"830,111,642",PETROBRAS INTERNATIONAL BRASPETRO BV - SUCURSAL COLOMBIA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0610,MINERO,0.02,-0.02,1.33,0.67,0.66,"2,024",Extracción de petróleo crudo
"900,640,601",ATS AMERICAN TUBULAR SERVICES,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0910,MINERO,0.02,0.0,0.01,0.0,0.01,"2,024",Actividades de apoyo para la extracción de petróleo y de gas natural
"860,528,871",HV SERVICES & SUPPPLY SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0910,MINERO,0.02,-0.0,0.03,0.01,0.02,"2,024",Actividades de apoyo para la extracción de petróleo y de gas natural
