NIT,RAZÓN SOCIAL,SUPERVISOR,REGIÓN,DEPARTAMENTO DOMICILIO,CIUDAD DOMICILIO,CIIU,MACROSECTOR,INGRESOS OPERACIONALES,GANANCIA (PÉRDIDA),TOTAL ACTIVOS,TOTAL PASIVOS,TOTAL PATRIMONIO,AÑO DE CORTE,DESCRIPCCIÓN CIIU
"901,526,800",MARVAL HOLDING SAS,SUPERSOCIEDADES,Centro - Oriente,SANTANDER,BUCARAMANGA-SANTANDER,4111,CONSTRUCCIÓN,2.3,2.31,2.16,0.02,2.14,"2,022",Construcción de edificios residenciales
"800,185,295",AMARILO SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4111,CONSTRUCCIÓN,1.2,0.05,3.93,2.62,1.32,"2,022",Construcción de edificios residenciales
"890,901,110",CONSTRUCTORA CONCONCRETO SA,SUPERFINANCIERA,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4220,CONSTRUCCIÓN,1.03,0.05,3.02,1.55,1.47,"2,022",Construcción de proyectos de servicio público
"890,922,447",CONSTRUCCIONES EL CONDOR SA,SUPERFINANCIERA,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4210,CONSTRUCCIÓN,0.89,-0.07,2.45,1.46,0.99,"2,022",Construcción de carreteras y vías de ferrocarril
"900,373,092",YUMA CONCESIONARIA SA EN REORGANIZACION,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4210,CONSTRUCCIÓN,0.86,0.0,2.69,2.63,0.06,"2,022",Construcción de carreteras y vías de ferrocarril
"890,209,174",ISMOCOL SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4290,CONSTRUCCIÓN,0.77,0.11,0.59,0.17,0.42,"2,022",Construcción de otras obras de ingeniería civil
"900,475,730",CONSTRUCTORA ARIGUANI S A S - EN REORGANIZACION,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4210,CONSTRUCCIÓN,0.76,0.01,0.65,0.66,-0.01,"2,022",Construcción de carreteras y vías de ferrocarril
"890,930,545",MINCIVIL SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4290,CONSTRUCCIÓN,0.7,0.18,1.04,0.49,0.55,"2,022",Construcción de otras obras de ingeniería civil
"800,094,968",JARAMILLO MORA CONSTRUCTORA SA,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,4111,CONSTRUCCIÓN,0.69,0.09,1.02,0.58,0.44,"2,022",Construcción de edificios residenciales
"890,205,645",MARVAL SAS,SUPERSOCIEDADES,Centro - Oriente,SANTANDER,BUCARAMANGA-SANTANDER,4111,CONSTRUCCIÓN,0.68,0.12,1.92,1.19,0.73,"2,022",Construcción de edificios residenciales
"800,093,117",ARQUITECTURA Y CONCRETO SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4111,CONSTRUCCIÓN,0.68,0.1,2.47,1.5,0.97,"2,022",Construcción de edificios residenciales
"901,112,025",PROYECTOS Y DESARROLLOS VIALES DEL PACIFICO SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4210,CONSTRUCCIÓN,0.68,0.4,4.01,1.18,2.83,"2,022",Construcción de carreteras y vías de ferrocarril
"811,032,292",CONSTRUCTORA CAPITAL MEDELLIN SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4111,CONSTRUCCIÓN,0.62,0.13,0.95,0.58,0.37,"2,022",Construcción de edificios residenciales
"800,161,633",CONSTRUCTORA LAS GALIAS SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4111,CONSTRUCCIÓN,0.62,0.5,1.66,0.53,1.14,"2,022",Construcción de edificios residenciales
"830,012,053",URBANIZADORA MARVAL SAS,SUPERSOCIEDADES,Centro - Oriente,SANTANDER,BUCARAMANGA-SANTANDER,4111,CONSTRUCCIÓN,0.62,0.1,1.4,0.9,0.5,"2,022",Construcción de edificios residenciales
"800,200,598",PRODESA Y CIA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4111,CONSTRUCCIÓN,0.56,0.02,1.03,0.88,0.15,"2,022",Construcción de edificios residenciales
"900,192,711",CONSTRUCTORA CAPITAL BOGOTA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4111,CONSTRUCCIÓN,0.52,0.07,1.64,1.26,0.38,"2,022",Construcción de edificios residenciales
"890,903,035",TERMOTECNICA COINDUSTRIAL SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4290,CONSTRUCCIÓN,0.48,0.07,1.5,0.79,0.71,"2,022",Construcción de otras obras de ingeniería civil
"800,233,881",LATINOAMERICANA DE CONSTRUCCIONES SA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4210,CONSTRUCCIÓN,0.47,-0.02,0.5,0.34,0.17,"2,022",Construcción de carreteras y vías de ferrocarril
"860,513,493",CONSTRUCTORA BOLIVAR SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4111,CONSTRUCCIÓN,0.43,0.09,4.07,2.78,1.28,"2,022",Construcción de edificios residenciales
"860,058,070",CONSTRUCTORA COLPATRIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4111,CONSTRUCCIÓN,0.42,-0.13,2.0,1.26,0.73,"2,022",Construcción de edificios residenciales
"900,356,846",ORTIZ CONSTRUCCIONES Y PROYECTOS SA SUCURSAL COLOMBIA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4290,CONSTRUCCIÓN,0.42,0.0,0.76,0.69,0.07,"2,022",Construcción de otras obras de ingeniería civil
"890,211,777",CONSTRUCCIONES MARVAL SAS,SUPERSOCIEDADES,Centro - Oriente,SANTANDER,BUCARAMANGA-SANTANDER,4111,CONSTRUCCIÓN,0.39,0.04,1.38,0.85,0.53,"2,022",Construcción de edificios residenciales
"900,378,893",AR CONSTRUCCIONES SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4111,CONSTRUCCIÓN,0.38,0.03,1.3,1.16,0.13,"2,022",Construcción de edificios residenciales
"800,136,561",URBANIZADORA SANTA FE DE BOGOTA URBANSA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4111,CONSTRUCCIÓN,0.36,0.03,0.46,0.31,0.15,"2,022",Construcción de edificios residenciales
"830,023,542",CAMARGO CORRERA INFRA LTDA SUCURSAL COLOMBIA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4290,CONSTRUCCIÓN,0.35,0.04,0.06,0.03,0.03,"2,022",Construcción de otras obras de ingeniería civil
"800,186,228",INGENIERIA DE VIAS SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4210,CONSTRUCCIÓN,0.35,0.0,0.49,0.37,0.12,"2,022",Construcción de carreteras y vías de ferrocarril
"832,006,599",CSS CONSTRUCTORES SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,CHIA-CUNDINAMARCA,4210,CONSTRUCCIÓN,0.35,0.03,2.23,0.88,1.36,"2,022",Construcción de carreteras y vías de ferrocarril
"860,507,248",JEJAIMES INGENIEROS SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4321,CONSTRUCCIÓN,0.35,0.0,0.09,0.07,0.02,"2,022",Instalaciones eléctricas
"900,459,857",VECTOR CONSTRUCCIONES SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4111,CONSTRUCCIÓN,0.35,0.06,0.7,0.45,0.24,"2,022",Construcción de edificios residenciales
"890,906,413",ELECTRICAS DE MEDELLIN INGENIERIA Y SERVICIOS SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4220,CONSTRUCCIÓN,0.35,0.06,1.35,0.45,0.9,"2,022",Construcción de proyectos de servicio público
"830,094,920",KMA CONSTRUCCIONES SAS,SUPERSOCIEDADES,Costa Atlántica,BOLIVAR,CARTAGENA-BOLIVAR,4290,CONSTRUCCIÓN,0.34,0.02,1.26,0.69,0.57,"2,022",Construcción de otras obras de ingeniería civil
"830,007,691",SOLETANCHE BACHY COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4390,CONSTRUCCIÓN,0.32,0.0,0.33,0.24,0.09,"2,022",Otras actividades especializadas para la construcción de edificios y obras de ingeniería civil
"800,027,813",INGEOMEGA SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ITAGUI-ANTIOQUIA,4321,CONSTRUCCIÓN,0.31,0.02,0.12,0.06,0.06,"2,022",Instalaciones eléctricas
"860,037,900",CONSTRUCTORA BOLIVARCALI SA,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,4111,CONSTRUCCIÓN,0.31,0.07,1.6,1.2,0.4,"2,022",Construcción de edificios residenciales
"800,093,320",PROYECTOS DE INGENIERIA SA PROING SA,SUPERSOCIEDADES,Costa Pacífica,VALLE,YUMBO-VALLE,4321,CONSTRUCCIÓN,0.3,0.01,0.15,0.06,0.08,"2,022",Instalaciones eléctricas
"890,932,424",SP INGENIEROS SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4210,CONSTRUCCIÓN,0.3,0.01,0.91,0.39,0.51,"2,022",Construcción de carreteras y vías de ferrocarril
"901,126,410",PROYECTOS DE INVERSIÓN VIAL DEL ORIENTE SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4210,CONSTRUCCIÓN,0.29,-0.12,0.26,0.37,-0.11,"2,022",Construcción de carreteras y vías de ferrocarril
"890,115,406",A CONSTRUIR SA,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,4290,CONSTRUCCIÓN,0.29,0.01,0.22,0.15,0.07,"2,022",Construcción de otras obras de ingeniería civil
"890,926,257",INMEL INGENERIERIA SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4321,CONSTRUCCIÓN,0.29,0.01,0.18,0.12,0.06,"2,022",Instalaciones eléctricas
"800,240,724",APIROS SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4111,CONSTRUCCIÓN,0.27,0.0,0.66,0.58,0.08,"2,022",Construcción de edificios residenciales
"890,904,041",ARQUITECTURA Y CONSTRUCCIONES SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4290,CONSTRUCCIÓN,0.26,0.0,0.69,0.66,0.03,"2,022",Construcción de otras obras de ingeniería civil
"800,014,246",ESTYMA ESTUDIOS Y MANEJOS SA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4210,CONSTRUCCIÓN,0.26,-0.0,0.2,0.14,0.06,"2,022",Construcción de carreteras y vías de ferrocarril
"900,521,357",JMV CONSTRIKTORA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4290,CONSTRUCCIÓN,0.26,0.02,0.19,0.09,0.1,"2,022",Construcción de otras obras de ingeniería civil
"860,024,586",PAVIMENTOS COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4210,CONSTRUCCIÓN,0.26,0.04,1.3,0.77,0.53,"2,022",Construcción de carreteras y vías de ferrocarril
"901,126,286",PROYECTOS DE INVERSION VIAL DEL PACIFICO SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,SABANETA -ANTIOQUIA,4210,CONSTRUCCIÓN,0.25,-0.2,0.12,0.45,-0.33,"2,022",Construcción de carreteras y vías de ferrocarril
"860,533,206",ENERGIA INTEGRAL ANDINA SA EN REORGANIZACIÓG,SUPERSOCIEDADES,Costa Atlántica,SAN ANDRES Y PROVIDENCIA,SAN ANDRES-SAN ANDRES Y PROVIDENCIA,4321,CONSTRUCCIÓN,0.25,0.02,0.76,0.38,0.38,"2,022",Instalaciones eléctricas
"860,006,282",HB ESTRUCTURAS METALICAS SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4290,CONSTRUCCIÓN,0.24,0.02,0.86,0.41,0.44,"2,022",Construcción de otras obras de ingeniería civil
"900,655,891",UNIDAD DE INFRAESTRUCTURA Y CONSTRUCCIONES ASOCIADAS SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4290,CONSTRUCCIÓN,0.24,0.0,0.69,0.44,0.25,"2,022",Construcción de otras obras de ingeniería civil
"890,201,201",OTACC SA,SUPERSOCIEDADES,Centro - Oriente,SANTANDER,BUCARAMANGA-SANTANDER,4290,CONSTRUCCIÓN,0.23,0.01,0.11,0.03,0.08,"2,022",Construcción de otras obras de ingeniería civil
"860,074,389",GRUPO EMPRESARIAL OIKOS SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4111,CONSTRUCCIÓN,0.23,0.01,0.38,0.3,0.08,"2,022",Construcción de edificios residenciales
"860,000,531",CUSEZAR SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4111,CONSTRUCCIÓN,0.23,0.02,0.97,0.51,0.46,"2,022",Construcción de edificios residenciales
"811,020,804",CONALTURA CONSTRUCCION Y VIVIENDA SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4111,CONSTRUCCIÓN,0.23,0.02,0.67,0.48,0.19,"2,022",Construcción de edificios residenciales
"800,226,833",RAMPINT SAS,SUPERSOCIEDADES,Centro - Oriente,SANTANDER,BARRANCABERMEJA-SANTANDER,4290,CONSTRUCCIÓN,0.22,0.0,0.14,0.05,0.09,"2,022",Construcción de otras obras de ingeniería civil
"800,169,499",ODINSA SA,SUPERFINANCIERA,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,7110,CONSTRUCCIÓN,0.22,0.43,2.39,0.64,1.75,"2,022",Actividades de arquitectura e ingeniería y otras actividades conexas de consultoría técnica
"800,177,854",MONTAJES TECNICOS ZAMBRANO Y VARGAS SAS,SUPERSOCIEDADES,Otros,META,VILLAVICENCIO-META,4290,CONSTRUCCIÓN,0.22,0.02,0.09,0.05,0.04,"2,022",Construcción de otras obras de ingeniería civil
"900,082,107",CONSTRUCTORA CONTEX SAS BIC,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,RIONEGRO-ANTIOQUIA,4111,CONSTRUCCIÓN,0.2,0.01,0.75,0.7,0.05,"2,022",Construcción de edificios residenciales
"800,003,675",DISEÑOS Y CONSTRUCCIONES SAS,SUPERSOCIEDADES,Centro - Oriente,SANTANDER,BUCARAMANGA-SANTANDER,4220,CONSTRUCCIÓN,0.2,0.01,0.13,0.09,0.04,"2,022",Construcción de proyectos de servicio público
"830,129,289",SOLARTE NACIONAL DE CONSTRUCCIONES SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4210,CONSTRUCCIÓN,0.2,0.0,0.46,0.32,0.14,"2,022",Construcción de carreteras y vías de ferrocarril
"800,047,781",ENECON SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ITAGUI-ANTIOQUIA,4321,CONSTRUCCIÓN,0.2,0.01,0.07,0.04,0.04,"2,022",Instalaciones eléctricas
"800,086,042",INACAR SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4111,CONSTRUCCIÓN,0.2,0.02,0.37,0.17,0.2,"2,022",Construcción de edificios residenciales
"900,657,570",SACYR CONSTRUCCION COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4210,CONSTRUCCIÓN,0.2,-0.11,0.68,0.67,0.01,"2,022",Construcción de carreteras y vías de ferrocarril
"900,820,012",COLOMBIANA DE INFRAESTRUCTURAS SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4290,CONSTRUCCIÓN,0.19,0.0,0.07,0.07,0.0,"2,022",Construcción de otras obras de ingeniería civil
"900,506,565",SACYR CONSTRUCCION SA SUCURSAL COLOMBIA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4210,CONSTRUCCIÓN,0.19,0.02,0.35,0.24,0.12,"2,022",Construcción de carreteras y vías de ferrocarril
"860,524,118",INGEURBE SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4111,CONSTRUCCIÓN,0.19,0.01,0.49,0.41,0.08,"2,022",Construcción de edificios residenciales
"900,354,637",HIDALGO E HIDALGO COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4210,CONSTRUCCIÓN,0.19,0.0,0.29,0.27,0.02,"2,022",Construcción de carreteras y vías de ferrocarril
"890,312,765",MORELCO SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4290,CONSTRUCCIÓN,0.18,-0.0,0.16,0.1,0.07,"2,022",Construcción de otras obras de ingeniería civil
"900,721,022",CENTRO EMPRESARIAL DEL SALITRE SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4111,CONSTRUCCIÓN,0.18,0.02,0.2,0.17,0.03,"2,022",Construcción de edificios residenciales
"890,911,431",CONINSA RAMON H SA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4290,CONSTRUCCIÓN,0.18,0.03,0.57,0.31,0.26,"2,022",Construcción de otras obras de ingeniería civil
"800,029,899",INGENIERIA Y VIAS SAS BIC,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4210,CONSTRUCCIÓN,0.18,0.01,0.2,0.14,0.06,"2,022",Construcción de carreteras y vías de ferrocarril
"800,208,146",INVERSIONES ALCABAMA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4111,CONSTRUCCIÓN,0.17,0.01,0.61,0.54,0.07,"2,022",Construcción de edificios residenciales
"891,100,881",MORENO VARGAS SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4290,CONSTRUCCIÓN,0.17,0.0,0.11,0.03,0.09,"2,022",Construcción de otras obras de ingeniería civil
"860,353,473",MENDEBAL SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4111,CONSTRUCCIÓN,0.17,0.02,0.2,0.12,0.09,"2,022",Construcción de edificios residenciales
"890,302,629",CONSTRUCTORA MELENDEZ SA,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,4111,CONSTRUCCIÓN,0.17,0.0,0.37,0.26,0.11,"2,022",Construcción de edificios residenciales
"901,437,134",WOM NETWORKS SERVICES SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4290,CONSTRUCCIÓN,0.17,0.01,0.12,0.04,0.08,"2,022",Construcción de otras obras de ingeniería civil
"900,018,975",CASS CONSTRUCTORES SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,CHIA-CUNDINAMARCA,4210,CONSTRUCCIÓN,0.16,-0.01,0.61,0.45,0.16,"2,022",Construcción de carreteras y vías de ferrocarril
"901,194,727",TRINA SOLAR COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4220,CONSTRUCCIÓN,0.16,-0.08,0.16,0.39,-0.23,"2,022",Construcción de proyectos de servicio público
"900,556,186",CFD INGENIERIA SAS,SUPERSOCIEDADES,Costa Atlántica,MAGDALENA,SANTA MARTA-MAGDALENA,4210,CONSTRUCCIÓN,0.15,0.01,0.08,0.06,0.03,"2,022",Construcción de carreteras y vías de ferrocarril
"900,042,474",TELCOS INGENIERIA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4321,CONSTRUCCIÓN,0.15,0.0,0.07,0.05,0.01,"2,022",Instalaciones eléctricas
"900,914,418",900914418,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4290,CONSTRUCCIÓN,0.15,-0.0,0.23,0.23,-0.0,"2,022",Construcción de otras obras de ingeniería civil
"800,186,313",AGM DESARROLLOS SAS,SUPERSOCIEDADES,Costa Atlántica,BOLIVAR,MAGANGUE-BOLIVAR,4290,CONSTRUCCIÓN,0.15,0.03,0.68,0.33,0.35,"2,022",Construcción de otras obras de ingeniería civil
"900,961,809",VINCI CONSTRUCTION TERRASSEMENT GRANDS PROJETS SUCURSAL COLOMBIA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4290,CONSTRUCCIÓN,0.15,-0.01,0.29,0.14,0.15,"2,022",Construcción de otras obras de ingeniería civil
"901,017,237",VINCI CONSTRUCTION GRANDS PROJETS SUCURSAL COLOMBIA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4210,CONSTRUCCIÓN,0.15,-0.01,0.29,0.14,0.16,"2,022",Construcción de carreteras y vías de ferrocarril
"890,100,248",CASTRO TCHERASSI SA,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,4210,CONSTRUCCIÓN,0.14,0.01,0.23,0.14,0.09,"2,022",Construcción de carreteras y vías de ferrocarril
"901,371,452",BTS DERECHOS ECONOMICOS SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4210,CONSTRUCCIÓN,0.14,0.02,0.91,0.88,0.03,"2,022",Construcción de carreteras y vías de ferrocarril
"800,143,586",MEYAN SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4290,CONSTRUCCIÓN,0.14,0.0,0.21,0.13,0.09,"2,022",Construcción de otras obras de ingeniería civil
"900,637,571",STRABAG SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4210,CONSTRUCCIÓN,0.14,0.04,0.11,0.07,0.04,"2,022",Construcción de carreteras y vías de ferrocarril
"900,102,268",INGENIERIA TRANSPORTE Y MAQUINARIA SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ENVIGADO-ANTIOQUIA,4290,CONSTRUCCIÓN,0.14,0.01,0.1,0.06,0.03,"2,022",Construcción de otras obras de ingeniería civil
"900,085,546",CONSTRUCCIONES BUEN VIVIR SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4111,CONSTRUCCIÓN,0.14,0.02,0.51,0.43,0.08,"2,022",Construcción de edificios residenciales
"800,141,734",METALPAR SAS,SUPERSOCIEDADES,Otros,HUILA,PALERMO-HUILA,4390,CONSTRUCCIÓN,0.14,0.01,0.11,0.07,0.04,"2,022",Otras actividades especializadas para la construcción de edificios y obras de ingeniería civil
"800,040,014",PAVIMENTAR SA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4210,CONSTRUCCIÓN,0.13,0.0,0.16,0.12,0.04,"2,022",Construcción de carreteras y vías de ferrocarril
"890,910,591",EXPLANAN SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4210,CONSTRUCCIÓN,0.13,0.0,0.13,0.07,0.06,"2,022",Construcción de carreteras y vías de ferrocarril
"890,904,815",ARQUITECTOS E INGENIEROS ASOCIADOS SA EN REORGANIZACION,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4112,CONSTRUCCIÓN,0.13,-0.01,0.3,0.32,-0.02,"2,022",Construcción de edificios no residenciales
"860,350,277",SERVICIOS DE INGENIERIA CIVIL SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4290,CONSTRUCCIÓN,0.13,0.01,0.11,0.05,0.06,"2,022",Construcción de otras obras de ingeniería civil
"901,192,234",MORROS ZOE SAS,SUPERSOCIEDADES,Costa Atlántica,BOLIVAR,CARTAGENA-BOLIVAR,4111,CONSTRUCCIÓN,0.13,0.0,0.07,0.06,0.0,"2,022",Construcción de edificios residenciales
"805,016,128",CONTRUCTORA SOLANILLAS SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,4111,CONSTRUCCIÓN,0.13,0.01,0.27,0.26,0.02,"2,022",Construcción de edificios residenciales
"800,027,617",MENSULA SA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4111,CONSTRUCCIÓN,0.13,0.0,0.12,0.11,0.01,"2,022",Construcción de edificios residenciales
"804,004,100",MR INGENIEROS SAS,SUPERSOCIEDADES,Costa Atlántica,BOLIVAR,CARTAGENA-BOLIVAR,4290,CONSTRUCCIÓN,0.13,0.01,0.08,0.06,0.02,"2,022",Construcción de otras obras de ingeniería civil
"860,036,081",SCHRADER CAMARGO SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,SOPO-CUNDINAMARCA,4290,CONSTRUCCIÓN,0.12,0.0,0.1,0.03,0.07,"2,022",Construcción de otras obras de ingeniería civil
"800,095,951",JMV INGENIEROS SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4210,CONSTRUCCIÓN,0.12,0.0,0.12,0.09,0.04,"2,022",Construcción de carreteras y vías de ferrocarril
