NIT,RAZÓN SOCIAL,SUPERVISOR,REGIÓN,DEPARTAMENTO DOMICILIO,CIUDAD DOMICILIO,CIIU,MACROSECTOR,INGRESOS OPERACIONALES,GANANCIA (PÉRDIDA),TOTAL ACTIVOS,TOTAL PASIVOS,TOTAL PATRIMONIO,AÑO DE CORTE,DESCRIPCCIÓN CIIU
"890,100,577",AVIANCA,SUPERTRANSPORTE,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTÁ-BOGOTA D.C.,5111,SERVICIOS,11.44,-0.8,17.89,19.33,-1.45,"2,022",Transporte aéreo nacional de pasajeros
"890,900,943",COLOMBIANA DE COMERCIO SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4741,COMERCIO,11.14,0.34,6.14,3.96,2.18,"2,022","Comercio al por menor de computadores, equipo periférico, programas de informática y equipo de telecomunicaciones en establecimientos especializados"
"860,063,875",EMGESA SA ESP,SUPERSERVICIOS,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,3511,SERVICIOS,10.87,2.86,27.06,11.89,15.17,"2,022",Generación de energía eléctrica
"900,818,921",KOPPS COMMERCIAL SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4632,COMERCIO,9.66,0.88,5.05,3.98,1.07,"2,022",Comercio al por mayor de bebidas y tabaco
"800,088,702",EPS SURA,SUPERSALUD,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,8430,SERVICIOS,9.3,-0.14,2.1,1.87,0.24,"2,022",Actividades de planes de seguridad social de afiliación obligatoria
"800,251,440",EPS SANITAS SA,SUPERSALUD,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,8430,SERVICIOS,8.72,-0.3,2.47,2.39,0.08,"2,022",Actividades de planes de seguridad social de afiliación obligatoria
"900,480,569",JERONIMO MARTINS COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4711,COMERCIO,8.62,-0.23,5.2,5.1,0.1,"2,022","Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas o tabaco"
"900,531,210",CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4930,SERVICIOS,8.53,4.58,19.56,2.35,17.21,"2,022",Transporte público automotor
"830,122,566",COLOMBIA TELECOMUNICACIONES SA ESP - TELEFONICA,SUPERFINANCIERA,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,6110,SERVICIOS,7.86,-0.07,14.83,10.07,4.75,"2,022",Actividades de telecomunicaciones alámbricas
"890,107,487",SUPERTIENDAS Y DROGUERIAS OLIMPICA SA,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,4711,COMERCIO,7.78,0.14,5.3,3.28,2.02,"2,022","Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas o tabaco"
"860,002,554",PRIMAX COLOMBIA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4661,COMERCIO,7.76,0.05,1.74,1.27,0.47,"2,022","Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos"
"830,078,038",CERREJON ZONA NORTE SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0510,MINERO,7.2,2.84,7.95,3.36,4.59,"2,022",Extracción de hulla (carbón de piedra)
"860,005,224",BAVARIA & CIA SCA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,1103,MANUFACTURA,6.96,1.72,10.68,7.53,3.15,"2,022","Producción de malta, elaboración de cervezas y otras bebidas malteadas"
"900,585,067",CI TRAFIGURA PETROLEUM COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4661,COMERCIO,6.57,-0.03,0.94,0.91,0.03,"2,022","Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos"
"800,130,907",SALUD TOTAL SA EPS,SUPERSALUD,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,8430,SERVICIOS,6.21,0.17,3.22,2.81,0.41,"2,022",Actividades de planes de seguridad social de afiliación obligatoria
"800,242,106",SODIMAC COLOMBIA SA,SUPERFINANCIERA,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4774,COMERCIO,5.99,0.31,3.79,2.34,1.45,"2,022",Comercio al por menor de artículos médicos y ortopédicos en establecimientos especializados
"800,251,163",OLEODUCTO CENTRAL SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4930,SERVICIOS,5.52,2.84,8.71,3.83,4.88,"2,022",Transporte público automotor
"900,268,747",PAREX RESOURCES (COLOMBIA) AG SUCURSAL,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0610,MINERO,5.5,2.49,11.62,5.53,6.09,"2,022",Extracción de petróleo crudo
"830,126,302",FRONTERA ENERGY COLOMBIA CORP SUCURSAL COLOMBIA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0610,MINERO,5.15,1.62,8.7,2.07,6.63,"2,022",Extracción de petróleo crudo
"800,249,860",CELSIA COLOMBIA SA ESP ANTES EMPRESA DE ENERGIA DEL PACIFICO SA ESP- EPSA,SUPERFINANCIERA,Costa Pacífica,VALLE,YUMBO-VALLE,3513,SERVICIOS,4.92,0.47,11.11,6.63,4.48,"2,022",Distribución de energía eléctrica
"811,000,740",ISAGEN SA ESP,SUPERFINANCIERA,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,3511,SERVICIOS,4.82,1.23,23.81,18.24,5.56,"2,022",Generación de energía eléctrica
"900,331,322",VERANO ENERGY (SWITZERLAND) AG SUCURSAL,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0610,MINERO,4.72,0.78,12.25,9.46,2.79,"2,022",Extracción de petróleo crudo
"900,155,107",CENCOSUD COLOMBIA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4711,COMERCIO,4.64,-0.01,5.81,1.82,3.98,"2,022","Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas o tabaco"
"860,005,223",CHEVRON PETROLEUM COMPANY,SUPERFINANCIERA,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4661,COMERCIO,4.47,-0.06,1.45,1.37,0.08,"2,022","Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos"
"860,066,942",COMPENSAR,SUPERSALUD,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,7010,SERVICIOS,4.42,-0.13,1.91,1.41,0.5,"2,022",Actividades de administración empresarial
"830,028,931",SAMSUNG ELECTRONICS COLOMBIA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4652,COMERCIO,4.34,0.03,1.87,1.62,0.25,"2,022","Comercio al por mayor de equipo, partes y piezas electrónicos y de telecomunicaciones"
"900,604,350",SAVIA SALUD EPS,SUPERSALUD,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,8430,SERVICIOS,2.51,-0.15,0.22,0.79,-0.57,"2,022",Actividades de planes de seguridad social de afiliación obligatoria
"800,149,695",DROGUERIAS Y FARMACIAS CRUZ VERDE SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4773,COMERCIO,4.28,0.03,2.86,2.42,0.44,"2,022","Comercio al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador en establecimientos especializados"
"900,493,698",GEOPARK COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0610,MINERO,4.14,1.21,4.6,2.53,2.07,"2,022",Extracción de petróleo crudo
"900,226,715",COOSALUD,SUPERSALUD,Costa Atlántica,BOLIVAR,CARTAGENA-BOLIVAR,8430,SERVICIOS,4.08,0.12,1.12,0.79,0.33,"2,022",Actividades de planes de seguridad social de afiliación obligatoria
"890,903,858",INDUSTRIA NACIONAL DE GASEOSAS SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,1104,MANUFACTURA,4.05,0.04,2.34,1.48,0.86,"2,022","Elaboración de bebidas no alcohólicas, producción de aguas minerales y de otras aguas embotelladas"
"830,003,564",FAMISANAR LTDA CAFAM - COLSUBSIDIO EPS,SUPERSALUD,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,8430,SERVICIOS,3.97,-0.7,0.95,2.04,-1.09,"2,022",Actividades de planes de seguridad social de afiliación obligatoria
"860,069,378",CERRO MATOSO SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0723,MINERO,3.9,1.29,3.47,1.55,1.92,"2,022",Extracción de minerales de níquel y otros minerales de la familia del níquel
"860,025,792",RENAULT SOCIEDAD DE FABRICACION DE AUTOMOTORES SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ENVIGADO-ANTIOQUIA,2910,MANUFACTURA,3.73,0.19,1.04,0.65,0.39,"2,022",Fabricación de vehículos automotores y sus motores
"800,059,470",ESENTTIA SA,SUPERSOCIEDADES,Costa Atlántica,BOLIVAR,CARTAGENA-BOLIVAR,2013,MANUFACTURA,3.7,0.25,3.67,0.63,3.04,"2,022",Fabricación de plásticos en formas primarias
"899,999,082",GRUPO ENERGÍA DE BOGOTÁ SA ESP,SUPERFINANCIERA,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,3512,SERVICIOS,3.59,2.85,31.51,11.01,20.5,"2,022",Transmisión de energía eléctrica
"900,780,510",AUTOMOTORES TOYOTA COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4511,COMERCIO,3.58,0.15,0.67,0.48,0.19,"2,022",Comercio de vehículos automotores nuevos
"860,002,304",GENERAL MOTORS COLMOTORES SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,2910,MANUFACTURA,3.57,0.07,2.13,1.4,0.73,"2,022",Fabricación de vehículos automotores y sus motores
"890,901,271",CONTEGRAL SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ENVIGADO-ANTIOQUIA,1090,MANUFACTURA,3.52,0.11,1.3,0.78,0.52,"2,022",Elaboración de alimentos preparados para animales
"816,001,182",AUDIFARMA SA,SUPERSOCIEDADES,Eje Cafetero,RISARALDA,PEREIRA-RISARALDA,4645,COMERCIO,3.5,0.05,2.4,2.2,0.2,"2,022","Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador"
"860,026,895",ITALCOL SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,1090,MANUFACTURA,3.44,0.06,1.02,0.65,0.37,"2,022",Elaboración de alimentos preparados para animales
"800,007,813",VANTI SA ESP,SUPERSERVICIOS,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,3520,SERVICIOS,3.37,0.27,1.82,1.23,0.59,"2,022",Producción de gas; distribución de combustibles gaseosos por tuberías
"806,008,394",MUTUAL SER,SUPERSALUD,Costa Atlántica,BOLIVAR,CARTAGENA-BOLIVAR,8430,SERVICIOS,3.37,0.0,0.66,0.45,0.21,"2,022",Actividades de planes de seguridad social de afiliación obligatoria
"860,016,610",INTERCONEXIÓN ELÉCTRICA SA ESP - ISA,SUPERFINANCIERA,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,3512,SERVICIOS,3.32,2.19,25.49,7.04,18.45,"2,022",Transmisión de energía eléctrica
"860,072,134",HOCOL SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0610,MINERO,3.25,0.53,4.87,2.06,2.81,"2,022",Extracción de petróleo crudo
"901,421,912",JGDB HOLDING SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,6499,SERVICIOS,3.09,2.28,10.8,5.61,5.19,"2,022","Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p."
"830,136,799",BIOMAX BIOCOMBUSTIBLES SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4661,COMERCIO,3.09,0.08,1.47,1.0,0.47,"2,022","Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos"
"860,041,312",CI PRODECO SA,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,0510,MINERO,2.82,0.98,2.37,0.57,1.79,"2,022",Extracción de hulla (carbón de piedra)
"890,300,466",TECNOQUIMICAS SA,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,4669,COMERCIO,2.82,0.4,3.6,1.08,2.52,"2,022",Comercio al por mayor de otros productos n.c.p.
"890,304,130",ALIMENTOS CARNICOS SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,1011,MANUFACTURA,2.78,0.16,3.04,1.65,1.39,"2,022",Procesamiento y conservación de carne y productos cárnicos
"900,646,156",TRAFIGURA MARKETING COLOMBIA SAS ESP,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4661,COMERCIO,2.77,-0.04,1.0,1.07,-0.07,"2,022","Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos"
"811,009,788",DISTRACOM SA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4731,COMERCIO,2.77,0.1,1.48,0.55,0.93,"2,022",Comercio al por menor de combustible para automotores
"900,092,385",UNE EPM TELECOMUNICACIONES SA,SUPERFINANCIERA,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,6110,SERVICIOS,2.76,-0.47,5.3,4.74,0.56,"2,022",Actividades de telecomunicaciones alámbricas
"860,006,333",YARA COLOMBIA SA,SUPERSOCIEDADES,Costa Atlántica,BOLIVAR,CARTAGENA-BOLIVAR,2012,MANUFACTURA,2.75,0.38,1.69,0.64,1.05,"2,022",Fabricación de abonos y compuestos inorgánicos nitrogenados
"860,007,277",MEXICHEM RESINAS COLOMBIA SAS,SUPERSOCIEDADES,Costa Atlántica,BOLIVAR,CARTAGENA-BOLIVAR,2013,MANUFACTURA,2.73,0.2,1.19,0.25,0.94,"2,022",Fabricación de plásticos en formas primarias
"890,900,291",SOLLA SA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ITAGUI-ANTIOQUIA,1090,MANUFACTURA,2.67,0.09,1.08,0.68,0.4,"2,022",Elaboración de alimentos preparados para animales
"860,004,828",ALIMENTOS FINCA SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ENVIGADO-ANTIOQUIA,1090,MANUFACTURA,2.64,0.06,1.19,0.76,0.43,"2,022",Elaboración de alimentos preparados para animales
"900,323,853",TELEPERFORMANCE COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,8220,SERVICIOS,2.63,0.28,1.42,0.55,0.87,"2,022",Actividades de centros de llamadas (call centers)
"830,114,921",COLOMBIA MOVIL S A E S P,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,6120,SERVICIOS,2.62,-0.25,4.41,4.39,0.01,"2,022",Actividades de telecomunicaciones inalámbricas
"890,903,939",POSTOBON SA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,1104,MANUFACTURA,2.6,0.01,3.43,1.97,1.46,"2,022","Elaboración de bebidas no alcohólicas, producción de aguas minerales y de otras aguas embotelladas"
"860,078,828",COLSANITAS,SUPERSALUD,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,8699,SERVICIOS,2.55,0.13,2.06,1.07,0.99,"2,022",Otras actividades de atención de la salud humana
"860,001,697",GASEOSAS LUX SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,1104,MANUFACTURA,2.55,0.09,2.07,1.11,0.96,"2,022","Elaboración de bebidas no alcohólicas, producción de aguas minerales y de otras aguas embotelladas"
"890,912,462",TAMPA CARGO SAS,SUPERTRANSPORTE,Antioquia,ANTIOQUIA,RIONEGRO-ANTIOQUIA,5111,SERVICIOS,2.55,0.12,2.66,1.57,1.09,"2,022",Transporte aéreo nacional de pasajeros
"901,021,565",EMSSANAR ESS,SUPERSALUD,Costa Pacífica,NARIÑO,PASTO-NARIÑO,8699,SERVICIOS,2.53,-0.42,0.36,1.82,-1.46,"2,022",Otras actividades de atención de la salud humana
"900,017,447",FALABELLA DE COLOMBIA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4719,COMERCIO,2.52,0.05,1.45,1.12,0.33,"2,022","Comercio al por menor en establecimientos no especializados, con surtido compuesto principalmente por productos diferentes de alimentos (víveres en general), bebidas y tabaco"
"890,301,884",COLOMBINA S A,SUPERFINANCIERA,Costa Pacífica,VALLE,ZARZAL-VALLE,1082,MANUFACTURA,2.49,0.16,2.26,1.72,0.54,"2,022","Elaboración de cacao, chocolate y productos de confitería"
"900,935,126",ASMET SALUD,SUPERSALUD,Costa Pacífica,CAUCA,POPAYAN-CAUCA,8430,SERVICIOS,2.49,-0.03,0.27,1.04,-0.77,"2,022",Actividades de planes de seguridad social de afiliación obligatoria
"890,100,251",CEMENTOS ARGOS SA,SUPERFINANCIERA,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,2394,MANUFACTURA,2.48,0.14,17.45,6.15,11.3,"2,022","Fabricación de cemento, cal y yeso"
"890,112,475",CI ENERGIA SOLAR SAS ESWINDOWS,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,2511,MANUFACTURA,2.47,0.37,1.61,0.85,0.76,"2,022",Fabricación de productos metálicos para uso estructural
"860,031,606",DIANA CORPORACION SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,1051,MANUFACTURA,2.43,0.02,1.33,1.05,0.28,"2,022",Elaboración de productos lácteos
"901,526,800",MARVAL HOLDING SAS,SUPERSOCIEDADES,Centro - Oriente,SANTANDER,BUCARAMANGA-SANTANDER,4111,CONSTRUCCIÓN,2.3,2.31,2.16,0.02,2.14,"2,022",Construcción de edificios residenciales
"860,053,930",SIERRACOL ENERGY ARAUCA LLC,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0610,MINERO,2.28,0.97,1.1,0.85,0.25,"2,022",Extracción de petróleo crudo
"901,210,452",TERPEL EXPORTACIONES CI SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4731,COMERCIO,2.27,0.02,0.19,0.16,0.03,"2,022",Comercio al por menor de combustible para automotores
"800,216,181",GRUPO AVAL ACCIONES Y VALORES S A,SUPERFINANCIERA,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4799,COMERCIO,2.26,2.54,20.04,3.07,16.96,"2,022","Otro comercio al por menor no realizado en establecimientos, puestos de venta o mercados"
"891,304,762",ITALCOL DE OCCIDENTE SA,SUPERSOCIEDADES,Costa Pacífica,VALLE,PALMIRA-VALLE,1090,MANUFACTURA,2.25,0.07,0.7,0.37,0.33,"2,022",Elaboración de alimentos preparados para animales
"800,011,987",TENARIS TUBOCARIBE LTDA,SUPERSOCIEDADES,Costa Atlántica,BOLIVAR,TURBACO-BOLIVAR,2592,MANUFACTURA,2.21,0.3,2.54,1.23,1.31,"2,022",Tratamiento y revestimiento de metales; mecanizado
"860,025,900",ALPINA PRODUCTOS ALIMENTICIOS S A,SUPERFINANCIERA,Bogotá - Cundinamarca,CUNDINAMARCA,SOPO-CUNDINAMARCA,1040,MANUFACTURA,2.16,0.1,1.58,1.34,0.24,"2,022",Elaboración de aceites y grasas de origen vegetal y animal
"890,201,881",AVIDESA MAC POLLO SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0145,AGROPECUARIO,2.11,0.17,0.91,0.3,0.62,"2,022",Cría de ovejas y cabras
"900,736,182",APPLE COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4651,COMERCIO,2.1,0.0,0.6,0.58,0.02,"2,022","Comercio al por mayor de computadores, equipo periférico y programas de informática"
"860,002,130",NESTLE DE COLOMBIA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,1089,MANUFACTURA,2.09,0.17,1.29,1.07,0.21,"2,022",Elaboración de otros productos alimenticios n.c.p.
"890,903,532",INDUSTRIA COLOMBIANA DE CAFE SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,1062,MANUFACTURA,2.05,0.01,2.43,1.61,0.81,"2,022",Descafeinado y elaboración de otros derivados del café
"860,004,864",SIERRACOL ENERGY ANDINA LLC,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0610,MINERO,2.02,0.4,3.64,1.49,2.14,"2,022",Extracción de petróleo crudo
"800,141,770",CI ACEPALMA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4620,COMERCIO,2.02,0.03,0.41,0.32,0.09,"2,022",Comercio al por mayor de materias primas agropecuarias; animales vivos
"860,000,996",RACAFE & CIA SCARACAFE & CIA SCA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,1061,MANUFACTURA,2.0,0.02,0.7,0.58,0.11,"2,022",Trilla de café
"890,300,546",COLGATE PALMOLIVE COMPAÑIA,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,2023,MANUFACTURA,1.99,0.07,1.0,0.75,0.25,"2,022","Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador"
"890,105,526",PROMIGAS SA ESP,SUPERFINANCIERA,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,4930,SERVICIOS,1.99,1.12,11.19,5.49,5.7,"2,022",Transporte público automotor
"900,319,753",PRICESMART COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4711,COMERCIO,1.99,0.0,1.1,0.62,0.48,"2,022","Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas o tabaco"
"800,197,463",POLLOS EL BUCANERO SA,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,1011,MANUFACTURA,1.96,-0.19,1.74,1.2,0.53,"2,022",Procesamiento y conservación de carne y productos cárnicos
