NIT,RAZÓN SOCIAL,SUPERVISOR,REGIÓN,DEPARTAMENTO DOMICILIO,CIUDAD DOMICILIO,CIIU,MACROSECTOR,INGRESOS OPERACIONALES,GANANCIA (PÉRDIDA),TOTAL ACTIVOS,TOTAL PASIVOS,TOTAL PATRIMONIO,AÑO DE CORTE,DESCRIPCCIÓN CIIU
"899,999,068",ECOPETROL SA,SUPERFINANCIERA,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0610,MINERO,84.95,16.69,171.6,99.87,71.73,"2,021",Extracción de petróleo crudo
"830,095,213",ORGANIZACIÓN TERPEL SA,SUPERFINANCIERA,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4661,COMERCIO,17.01,0.38,6.34,3.76,2.57,"2,021","Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos"
"900,112,515",REFINERIA DE CARTAGENA SAS,SUPERSOCIEDADES,Costa Atlántica,BOLIVAR,CARTAGENA-BOLIVAR,1921,MANUFACTURA,15.5,-0.37,35.44,15.01,20.43,"2,021",Fabricación de productos de hornos de coque
"800,153,993",COMUNICACIÓN CELULAR SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,6120,SERVICIOS,14.64,1.99,21.38,12.51,8.87,"2,021",Actividades de telecomunicaciones inalámbricas
"890,900,608",ALMACENES EXITO S A,SUPERFINANCIERA,Antioquia,ANTIOQUIA,ENVIGADO-ANTIOQUIA,4711,COMERCIO,13.03,0.47,14.42,7.54,6.88,"2,021","Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas o tabaco"
"890,904,996",EMPRESAS PÚBLICAS DE MEDELLÍN ESP,SUPERFINANCIERA,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,3513,SERVICIOS,12.87,3.37,55.99,27.93,28.06,"2,021",Distribución de energía eléctrica
"900,156,264",NUEVA EPS SA,SUPERSALUD,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,8430,SERVICIOS,12.32,0.04,6.13,5.76,0.37,"2,021",Actividades de planes de seguridad social de afiliación obligatoria
"900,276,962",D1 SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4711,COMERCIO,9.95,0.17,4.13,4.0,0.13,"2,021","Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas o tabaco"
"890,900,943",COLOMBIANA DE COMERCIO SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4741,COMERCIO,9.09,0.37,4.59,2.35,2.23,"2,021","Comercio al por menor de computadores, equipo periférico, programas de informática y equipo de telecomunicaciones en establecimientos especializados"
"800,021,308",DRUMMOND LTD,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0510,MINERO,8.49,0.83,10.65,4.21,6.44,"2,021",Extracción de hulla (carbón de piedra)
"800,088,702",EPS SURA,SUPERSALUD,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,8430,SERVICIOS,8.15,0.02,2.09,1.7,0.39,"2,021",Actividades de planes de seguridad social de afiliación obligatoria
"900,531,210",CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4930,SERVICIOS,8.05,4.96,19.15,2.18,16.97,"2,021",Transporte público automotor
"900,818,921",KOPPS COMMERCIAL SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4632,COMERCIO,7.96,0.6,4.06,3.27,0.79,"2,021",Comercio al por mayor de bebidas y tabaco
"800,251,440",EPS SANITAS SA,SUPERSALUD,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,8430,SERVICIOS,7.22,0.07,2.58,2.2,0.37,"2,021",Actividades de planes de seguridad social de afiliación obligatoria
"890,107,487",SUPERTIENDAS Y DROGUERIAS OLIMPICA SA,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,4711,COMERCIO,6.63,0.13,4.65,3.02,1.64,"2,021","Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas o tabaco"
"860,069,804",CARBONES DEL CERREJON LIMITED,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0510,MINERO,6.56,1.57,6.81,4.1,2.71,"2,021",Extracción de hulla (carbón de piedra)
"830,037,248",CODENSA SA ESP,SUPERSERVICIOS,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,3514,SERVICIOS,6.41,0.98,9.1,5.85,3.25,"2,021",Comercialización de energía eléctrica
"860,002,554",PRIMAX COLOMBIA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4661,COMERCIO,6.1,0.06,1.69,1.21,0.48,"2,021","Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos"
"860,005,224",BAVARIA & CIA SCA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,1103,MANUFACTURA,6.0,2.76,10.25,6.46,3.79,"2,021","Producción de malta, elaboración de cervezas y otras bebidas malteadas"
"830,122,566",COLOMBIA TELECOMUNICACIONES SA ESP - TELEFONICA,SUPERFINANCIERA,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,6110,SERVICIOS,5.91,0.1,13.42,8.39,5.03,"2,021",Actividades de telecomunicaciones alámbricas
"900,480,569",JERONIMO MARTINS COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4711,COMERCIO,5.34,-0.28,3.84,3.72,0.12,"2,021","Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas o tabaco"
"800,242,106",SODIMAC COLOMBIA SA,SUPERFINANCIERA,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4774,COMERCIO,5.25,0.35,3.65,2.4,1.25,"2,021",Comercio al por menor de artículos médicos y ortopédicos en establecimientos especializados
"800,130,907",SALUD TOTAL SA EPS,SUPERSALUD,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,8430,SERVICIOS,4.81,0.14,2.46,2.09,0.37,"2,021",Actividades de planes de seguridad social de afiliación obligatoria
"860,063,875",EMGESA SA ESP,SUPERSERVICIOS,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,3511,SERVICIOS,4.73,1.71,9.04,3.93,5.1,"2,021",Generación de energía eléctrica
"800,251,163",OLEODUCTO CENTRAL SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4930,SERVICIOS,4.62,2.54,7.07,3.12,3.95,"2,021",Transporte público automotor
"890,100,577",AVIANCA,SUPERTRANSPORTE,Costa Atlántica,BOGOTA D.C.,BOGOTÁ-BOGOTA D.C.,5111,SERVICIOS,4.39,-2.1,11.04,11.28,-0.24,"2,021",Transporte aéreo nacional de pasajeros
"860,066,942",COMPENSAR,SUPERSALUD,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,7010,SERVICIOS,4.26,-0.07,1.86,1.27,0.59,"2,021",Actividades de administración empresarial
"900,155,107",CENCOSUD COLOMBIA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4711,COMERCIO,4.15,0.03,6.08,2.1,3.99,"2,021","Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas o tabaco"
"900,585,067",CI TRAFIGURA PETROLEUM COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4661,COMERCIO,4.03,0.02,0.73,0.68,0.05,"2,021","Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos"
"800,059,470",ESENTTIA SA,SUPERSOCIEDADES,Costa Atlántica,BOLIVAR,CARTAGENA-BOLIVAR,2013,MANUFACTURA,3.87,0.34,3.29,0.83,2.46,"2,021",Fabricación de plásticos en formas primarias
"800,216,181",GRUPO AVAL ACCIONES Y VALORES S A,SUPERFINANCIERA,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4799,COMERCIO,3.74,3.5,25.57,2.1,23.48,"2,021","Otro comercio al por menor no realizado en establecimientos, puestos de venta o mercados"
"830,028,931",SAMSUNG ELECTRONICS COLOMBIA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4652,COMERCIO,3.74,0.02,2.07,1.85,0.22,"2,021","Comercio al por mayor de equipo, partes y piezas electrónicos y de telecomunicaciones"
"830,003,564",FAMISANAR LTDA CAFAM - COLSUBSIDIO EPS,SUPERSALUD,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,8430,SERVICIOS,3.59,0.0,1.05,0.91,0.14,"2,021",Actividades de planes de seguridad social de afiliación obligatoria
"800,249,860",CELSIA COLOMBIA SA ESP ANTES EMPRESA DE ENERGIA DEL PACIFICO SA ESP- EPSA,SUPERFINANCIERA,Costa Pacífica,VALLE,YUMBO-VALLE,3513,SERVICIOS,3.58,0.52,9.26,4.98,4.28,"2,021",Distribución de energía eléctrica
"811,000,740",ISAGEN SA ESP,SUPERFINANCIERA,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,3511,SERVICIOS,3.49,0.52,21.12,15.44,5.68,"2,021",Generación de energía eléctrica
"860,005,223",CHEVRON PETROLEUM COMPANY,SUPERFINANCIERA,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4661,COMERCIO,3.44,0.02,1.17,1.02,0.15,"2,021","Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos"
"900,226,715",COOSALUD,SUPERSALUD,Costa Atlántica,BOLIVAR,CARTAGENA-BOLIVAR,8430,SERVICIOS,3.32,0.1,1.19,0.9,0.28,"2,021",Actividades de planes de seguridad social de afiliación obligatoria
"800,149,695",DROGUERIAS Y FARMACIAS CRUZ VERDE SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4773,COMERCIO,3.3,0.03,2.14,1.83,0.31,"2,021","Comercio al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador en establecimientos especializados"
"899,999,082",GRUPO ENERGÍA DE BOGOTÁ SA ESP,SUPERFINANCIERA,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,3512,SERVICIOS,3.26,2.53,22.3,7.19,15.11,"2,021",Transmisión de energía eléctrica
"830,126,302",FRONTERA ENERGY COLOMBIA CORP SUCURSAL COLOMBIA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0610,MINERO,3.15,3.06,7.04,1.66,5.37,"2,021",Extracción de petróleo crudo
"890,903,858",INDUSTRIA NACIONAL DE GASEOSAS SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,1104,MANUFACTURA,3.1,0.01,1.87,1.06,0.81,"2,021","Elaboración de bebidas no alcohólicas, producción de aguas minerales y de otras aguas embotelladas"
"800,007,813",VANTI SA ESP,SUPERSERVICIOS,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,3520,SERVICIOS,2.95,0.27,1.72,1.14,0.58,"2,021",Producción de gas; distribución de combustibles gaseosos por tuberías
"816,001,182",AUDIFARMA SA,SUPERSOCIEDADES,Eje Cafetero,RISARALDA,PEREIRA-RISARALDA,4645,COMERCIO,2.93,0.04,1.92,1.67,0.25,"2,021","Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador"
"860,007,277",MEXICHEM RESINAS COLOMBIA SAS,SUPERSOCIEDADES,Costa Atlántica,BOLIVAR,CARTAGENA-BOLIVAR,2013,MANUFACTURA,2.9,0.56,1.64,0.44,1.2,"2,021",Fabricación de plásticos en formas primarias
"806,008,394",MUTUAL SER,SUPERSALUD,Costa Atlántica,BOLIVAR,CARTAGENA-BOLIVAR,8430,SERVICIOS,2.88,0.02,0.63,0.42,0.21,"2,021",Actividades de planes de seguridad social de afiliación obligatoria
"900,331,322",VERANO ENERGY (SWITZERLAND) AG SUCURSAL,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0610,MINERO,2.76,0.68,5.18,2.39,2.79,"2,021",Extracción de petróleo crudo
"900,092,385",UNE EPM TELECOMUNICACIONES SA,SUPERFINANCIERA,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,6110,SERVICIOS,2.76,-0.57,5.3,4.28,1.02,"2,021",Actividades de telecomunicaciones alámbricas
"860,016,610",INTERCONEXIÓN ELÉCTRICA SA ESP - ISA,SUPERFINANCIERA,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,3512,SERVICIOS,2.75,1.66,21.09,6.7,14.39,"2,021",Transmisión de energía eléctrica
"890,901,271",CONTEGRAL SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ENVIGADO-ANTIOQUIA,1090,MANUFACTURA,2.72,0.12,1.46,0.6,0.85,"2,021",Elaboración de alimentos preparados para animales
"830,136,799",BIOMAX BIOCOMBUSTIBLES SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4661,COMERCIO,2.67,0.07,0.92,0.53,0.4,"2,021","Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos"
"860,078,828",COLSANITAS,SUPERSALUD,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,8699,SERVICIOS,2.66,0.49,1.77,0.87,0.9,"2,021",Otras actividades de atención de la salud humana
"860,026,895",ITALCOL SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,1090,MANUFACTURA,2.59,0.07,0.82,0.51,0.32,"2,021",Elaboración de alimentos preparados para animales
"860,025,792",RENAULT SOCIEDAD DE FABRICACION DE AUTOMOTORES SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ENVIGADO-ANTIOQUIA,2910,MANUFACTURA,2.57,0.07,0.78,0.52,0.27,"2,021",Fabricación de vehículos automotores y sus motores
"860,002,304",GENERAL MOTORS COLMOTORES SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,2910,MANUFACTURA,2.39,-0.03,1.68,0.92,0.76,"2,021",Fabricación de vehículos automotores y sus motores
"901,097,473",MEDIMÁS EPS SAS,SUPERSALUD,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C-BOGOTA D.C.,8430,SERVICIOS,2.39,0.01,1.67,2.23,-0.56,"2,021",Actividades de planes de seguridad social de afiliación obligatoria
"860,069,378",CERRO MATOSO SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0723,MINERO,2.35,0.63,2.66,1.19,1.47,"2,021",Extracción de minerales de níquel y otros minerales de la familia del níquel
"900,935,126",ASMET SALUD,SUPERSALUD,Costa Pacífica,CAUCA,POPAYAN-CAUCA,8430,SERVICIOS,2.35,0.01,0.3,1.05,-0.75,"2,021",Actividades de planes de seguridad social de afiliación obligatoria
"860,072,134",HOCOL SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0610,MINERO,2.33,0.5,3.98,1.62,2.35,"2,021",Extracción de petróleo crudo
"805,000,427",COOMEVA EPS SA,SUPERSALUD,Costa Pacífica,VALLE,CALI-VALLE,8430,SERVICIOS,2.32,-0.22,0.82,1.81,-0.99,"2,021",Actividades de planes de seguridad social de afiliación obligatoria
"890,100,251",CEMENTOS ARGOS SA,SUPERFINANCIERA,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,2394,MANUFACTURA,2.32,0.43,14.75,5.22,9.53,"2,021","Fabricación de cemento, cal y yeso"
"900,604,350",SAVIA SALUD EPS,SUPERSALUD,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,8430,SERVICIOS,2.32,0.0,0.27,0.69,-0.42,"2,021",Actividades de planes de seguridad social de afiliación obligatoria
"830,114,921",COLOMBIA MOVIL S A E S P,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,6120,SERVICIOS,2.32,-0.64,4.43,4.41,0.02,"2,021",Actividades de telecomunicaciones inalámbricas
"811,009,788",DISTRACOM SA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4731,COMERCIO,2.25,0.1,1.23,0.38,0.84,"2,021",Comercio al por menor de combustible para automotores
"901,021,565",EMSSANAR ESS,SUPERSALUD,Costa Pacífica,NARIÑO,PASTO-NARIÑO,8699,SERVICIOS,2.23,-0.48,0.35,1.42,-1.07,"2,021",Otras actividades de atención de la salud humana
"890,304,130",ALIMENTOS CARNICOS SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,1011,MANUFACTURA,2.22,0.13,2.39,1.29,1.1,"2,021",Procesamiento y conservación de carne y productos cárnicos
"900,017,447",FALABELLA DE COLOMBIA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4719,COMERCIO,2.21,0.04,1.48,1.2,0.28,"2,021","Comercio al por menor en establecimientos no especializados, con surtido compuesto principalmente por productos diferentes de alimentos (víveres en general), bebidas y tabaco"
"890,300,466",TECNOQUIMICAS SA,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,4669,COMERCIO,2.21,0.33,2.86,0.74,2.11,"2,021",Comercio al por mayor de otros productos n.c.p.
"900,780,510",AUTOMOTORES TOYOTA COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4511,COMERCIO,2.17,0.13,0.4,0.24,0.16,"2,021",Comercio de vehículos automotores nuevos
"900,323,853",TELEPERFORMANCE COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,8220,SERVICIOS,2.14,0.18,1.17,0.52,0.65,"2,021",Actividades de centros de llamadas (call centers)
"900,493,698",GEOPARK COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0610,MINERO,2.09,0.53,3.29,2.15,1.14,"2,021",Extracción de petróleo crudo
"890,903,939",POSTOBON SA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,1104,MANUFACTURA,2.04,0.07,3.28,1.73,1.55,"2,021","Elaboración de bebidas no alcohólicas, producción de aguas minerales y de otras aguas embotelladas"
"890,900,291",SOLLA SA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ITAGUI-ANTIOQUIA,1090,MANUFACTURA,2.03,0.09,0.94,0.6,0.34,"2,021",Elaboración de alimentos preparados para animales
"830,078,038",CERREJON ZONA NORTE SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0510,MINERO,2.03,0.6,5.05,1.47,3.58,"2,021",Extracción de hulla (carbón de piedra)
"860,001,697",GASEOSAS LUX SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,1104,MANUFACTURA,2.01,0.11,1.78,1.04,0.74,"2,021","Elaboración de bebidas no alcohólicas, producción de aguas minerales y de otras aguas embotelladas"
"860,004,828",ALIMENTOS FINCA SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ENVIGADO-ANTIOQUIA,1090,MANUFACTURA,1.98,0.06,0.98,0.57,0.41,"2,021",Elaboración de alimentos preparados para animales
"890,301,884",COLOMBINA S A,SUPERFINANCIERA,Costa Pacífica,VALLE,ZARZAL-VALLE,1082,MANUFACTURA,1.81,0.06,1.92,1.41,0.51,"2,021","Elaboración de cacao, chocolate y productos de confitería"
"890,904,224",CI UNIÓN DE BANANERO DE URABÁ SA - UNIBVA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4631,MANUFACTURA,1.8,-0.02,1.08,0.47,0.61,"2,021",Comercio al por mayor de productos alimenticios
"890,105,526",PROMIGAS SA ESP,SUPERFINANCIERA,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,4930,SERVICIOS,1.8,1.15,9.29,4.3,4.98,"2,021",Transporte público automotor
"860,006,333",YARA COLOMBIA SA,SUPERSOCIEDADES,Costa Atlántica,BOLIVAR,CARTAGENA-BOLIVAR,2012,MANUFACTURA,1.79,0.22,1.49,0.75,0.74,"2,021",Fabricación de abonos y compuestos inorgánicos nitrogenados
"860,025,900",ALPINA PRODUCTOS ALIMENTICIOS S A,SUPERFINANCIERA,Bogotá - Cundinamarca,CUNDINAMARCA,SOPO-CUNDINAMARCA,1040,MANUFACTURA,1.78,0.09,1.45,1.21,0.24,"2,021",Elaboración de aceites y grasas de origen vegetal y animal
"890,201,881",AVIDESA MAC POLLO SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0145,AGROPECUARIO,1.75,0.14,0.67,0.2,0.47,"2,021",Cría de ovejas y cabras
"900,298,372",CAPITAL SALUD EPSS SAS,SUPERSALUD,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,8430,SERVICIOS,1.7,-0.01,0.52,0.49,0.03,"2,021",Actividades de planes de seguridad social de afiliación obligatoria
"891,304,762",ITALCOL DE OCCIDENTE SA,SUPERSOCIEDADES,Costa Pacífica,VALLE,PALMIRA-VALLE,1090,MANUFACTURA,1.69,0.07,0.51,0.24,0.27,"2,021",Elaboración de alimentos preparados para animales
"860,031,606",DIANA CORPORACION SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,1051,MANUFACTURA,1.69,0.04,0.96,0.67,0.28,"2,021",Elaboración de productos lácteos
"860,001,307",DISTRIBUIDORA NISSAN SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4511,COMERCIO,1.67,0.13,0.89,0.4,0.5,"2,021",Comercio de vehículos automotores nuevos
"900,703,240",MAZDA DE COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4511,COMERCIO,1.67,0.06,0.38,0.15,0.23,"2,021",Comercio de vehículos automotores nuevos
"900,319,753",PRICESMART COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4711,COMERCIO,1.67,0.02,0.97,0.5,0.47,"2,021","Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas o tabaco"
"860,002,130",NESTLE DE COLOMBIA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,1089,MANUFACTURA,1.65,0.12,1.08,0.92,0.16,"2,021",Elaboración de otros productos alimenticios n.c.p.
"900,824,185",HP COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4659,COMERCIO,1.64,-0.0,0.97,0.86,0.11,"2,021",Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.
"860,002,523",CEMEX COLOMBIA SA,SUPERFINANCIERA,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,2394,MANUFACTURA,1.63,-0.02,3.95,1.27,2.68,"2,021","Fabricación de cemento, cal y yeso"
"800,149,384",CLINICA COLSANITAS S A,SUPERSALUD,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,8610,SERVICIOS,1.62,0.07,1.18,0.7,0.49,"2,021","Actividades de hospitales y clínicas, con internación"
"890,300,546",COLGATE PALMOLIVE COMPAÑIA,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,2023,MANUFACTURA,1.6,0.05,0.92,0.54,0.38,"2,021","Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador"
"900,118,612",CI MEPRECOL SA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4662,COMERCIO,1.6,0.01,0.04,0.02,0.02,"2,021",Comercio al por mayor de metales y productos metalíferos
"860,002,518",UNILEVER ANDINA COLOMBIA LTDA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4645,COMERCIO,1.57,0.04,1.37,0.78,0.58,"2,021","Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador"
"860,004,864",SIERRACOL ENERGY ANDINA LLC,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0610,MINERO,1.57,-0.86,3.33,1.25,2.08,"2,021",Extracción de petróleo crudo
"800,197,463",POLLOS EL BUCANERO SA,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,1011,MANUFACTURA,1.55,-0.03,1.46,0.95,0.51,"2,021",Procesamiento y conservación de carne y productos cárnicos
"900,882,422",MERCADERIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,TOCANCIPA -CUNDINAMARCA,4711,COMERCIO,1.53,-0.43,0.87,1.76,-0.9,"2,021","Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas o tabaco"
"900,646,156",TRAFIGURA MARKETING COLOMBIA SAS ESP,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4661,COMERCIO,1.49,-0.02,0.74,0.76,-0.02,"2,021","Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos"
"860,002,536",COMPAÑÍA COLOMBIANA DE CERAMICA SAAN,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,2393,MANUFACTURA,1.47,0.04,1.26,0.74,0.52,"2,021","Fabricación de otros productos de arcilla y cerámica n.c.p., para uso estructural"
